Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM0716,Avocado,2.07,58.68,2026-07-16 16:10:39.451912,14,92
ATM0717,Avocado,6.8,50.82,2026-07-16 16:10:39.451919,5,85
ATM0718,Avocado,2.7,49.34,2026-07-16 16:10:39.451924,13,96
ATM0719,Avocado,4.03,56.09,2026-07-16 16:10:39.451930,4,100
ATM0720,Avocado,3.05,68.37,2026-07-16 16:10:39.451936,15,97
ATM0721,Avocado,2.31,65.92,2026-07-16 16:10:39.451942,13,89
ATM0722,Avocado,2.81,57.63,2026-07-16 16:10:39.451948,13,87
ATM0723,Avocado,6.15,48.35,2026-07-16 16:10:39.451954,3,91
ATM0724,Avocado,3.41,66.59,2026-07-16 16:10:39.451959,6,87
ATM0725,Avocado,2.96,60.12,2026-07-16 16:10:39.451965,11,97
ATM0726,Avocado,7.33,55.96,2026-07-16 16:10:39.451971,10,98
ATM0727,Avocado,5.76,50.56,2026-07-16 16:10:39.451977,14,84
ATM0728,Avocado,5.36,62.6,2026-07-16 16:10:39.451983,8,83
ATM0729,Avocado,4.73,69.52,2026-07-16 16:10:39.451988,9,97
ATM0730,Avocado,4.66,66.11,2026-07-16 16:10:39.451994,8,84
ATM0731,Avocado,5.4,63.76,2026-07-16 16:10:39.452000,10,80
ATM0732,Avocado,6.54,50.16,2026-07-16 16:10:39.452006,10,89
ATM0733,Avocado,2.85,40.08,2026-07-16 16:10:39.452011,10,87
ATM0734,Avocado,7.32,45.07,2026-07-16 16:10:39.452017,13,80
ATM0735,Avocado,3.09,45.97,2026-07-16 16:10:39.452023,9,80
ATM0736,Avocado,2.29,52.24,2026-07-16 16:10:39.452029,8,91
ATM0737,Avocado,6.35,47.12,2026-07-16 16:10:39.452035,8,97
ATM0738,Avocado,2.2,56.65,2026-07-16 16:10:39.452041,4,92
ATM0739,Avocado,4.34,65.34,2026-07-16 16:10:39.452046,12,92
ATM0740,Avocado,7.64,66.41,2026-07-16 16:10:39.452052,15,90
ATM0741,Avocado,7.47,46.6,2026-07-16 16:10:39.452058,11,92
ATM0742,Avocado,3.13,57.58,2026-07-16 16:10:39.452064,12,95
ATM0743,Avocado,4.06,67.44,2026-07-16 16:10:39.452070,2,87
ATM0744,Avocado,2.96,56.69,2026-07-16 16:10:39.452076,14,99
ATM0745,Avocado,5.18,44.26,2026-07-16 16:10:39.452081,12,80
ATM0746,Avocado,2.38,61.79,2026-07-16 16:10:39.452087,9,83
ATM0747,Avocado,5.29,42.45,2026-07-16 16:10:39.452093,3,100
ATM0748,Avocado,2.87,51.51,2026-07-16 16:10:39.452099,4,86
ATM0749,Avocado,3.06,42.22,2026-07-16 16:10:39.452105,3,90
ATM0750,Avocado,4.06,60.89,2026-07-16 16:10:39.452110,3,90
ATM0751,Avocado,7.43,64.72,2026-07-16 16:10:39.452116,3,95
ATM0752,Avocado,7.55,58.55,2026-07-16 16:10:39.452122,8,92
ATM0753,Avocado,6.09,65.84,2026-07-16 16:10:39.452128,13,94
ATM0754,Avocado,2.83,59.77,2026-07-16 16:10:39.452133,7,85
ATM0755,Avocado,5.26,66.5,2026-07-16 16:10:39.452140,12,81
ATM0756,Avocado,3.1,68.37,2026-07-16 16:10:39.452146,15,90
ATM0757,Avocado,3.09,68.83,2026-07-16 16:10:39.452151,7,91
ATM0758,Avocado,6.11,54.25,2026-07-16 16:10:39.452157,8,95
ATM0759,Avocado,4.59,51.96,2026-07-16 16:10:39.452163,10,91
ATM0760,Avocado,2.06,42.13,2026-07-16 16:10:39.452169,14,95
ATM0761,Avocado,6.11,52.33,2026-07-16 16:10:39.452175,14,96
ATM0762,Avocado,3.76,56.35,2026-07-16 16:10:39.452181,13,80
ATM0763,Avocado,3.4,41.21,2026-07-16 16:10:39.452186,11,95
ATM0764,Avocado,6.95,44.28,2026-07-16 16:10:39.452192,13,84
ATM0765,Avocado,2.12,50.42,2026-07-16 16:10:39.452198,9,81
ATM0766,Avocado,2.22,48.07,2026-07-16 16:10:39.452204,5,81
ATM0767,Avocado,6.45,43.12,2026-07-16 16:10:39.452210,4,83
ATM0768,Avocado,7.07,64.09,2026-07-16 16:10:39.452215,14,90
ATM0769,Avocado,5.76,58.07,2026-07-16 16:10:39.452221,5,87
ATM0770,Avocado,6.41,69.5,2026-07-16 16:10:39.452227,3,84
ATM0771,Avocado,7.03,50.27,2026-07-16 16:10:39.452233,8,81
ATM0772,Avocado,3.97,41.88,2026-07-16 16:10:39.452238,10,96
ATM0773,Avocado,2.87,43.91,2026-07-16 16:10:39.452244,9,99
ATM0774,Avocado,5.05,57.98,2026-07-16 16:10:39.452250,15,98
ATM0775,Avocado,6.03,69.14,2026-07-16 16:10:39.452256,13,100
ATM0776,Avocado,7.37,44.64,2026-07-16 16:10:39.452263,1,95
ATM0777,Avocado,2.46,55.43,2026-07-16 16:10:39.452268,11,86
ATM0778,Avocado,6.46,50.06,2026-07-16 16:10:39.452274,12,99
ATM0779,Avocado,7.01,65.7,2026-07-16 16:10:39.452280,9,88
ATM0780,Avocado,2.02,60.27,2026-07-16 16:10:39.452286,12,83
ATM0781,Avocado,5.37,67.77,2026-07-16 16:10:39.452292,9,87
ATM0782,Avocado,3.55,62.73,2026-07-16 16:10:39.452298,15,82
ATM0783,Avocado,6.89,46.24,2026-07-16 16:10:39.452303,6,87
ATM0784,Avocado,4.94,59.8,2026-07-16 16:10:39.452309,4,81
ATM0785,Avocado,6.64,69.36,2026-07-16 16:10:39.452315,15,81
ATM0786,Avocado,6.49,46.07,2026-07-16 16:10:39.452321,4,95
ATM0787,Avocado,3.88,62.0,2026-07-16 16:10:39.452327,11,95
ATM0788,Avocado,4.52,66.28,2026-07-16 16:10:39.452333,14,98
ATM0789,Avocado,2.97,64.41,2026-07-16 16:10:39.452339,12,81
ATM0790,Avocado,6.75,49.21,2026-07-16 16:10:39.452344,14,94
ATM0791,Avocado,6.16,54.15,2026-07-16 16:10:39.452351,14,97
ATM0792,Avocado,4.03,47.86,2026-07-16 16:10:39.452357,4,99
ATM0793,Avocado,7.59,40.68,2026-07-16 16:10:39.452363,14,91
ATM0794,Avocado,2.77,55.03,2026-07-16 16:10:39.452368,13,87
ATM0795,Avocado,7.06,66.24,2026-07-16 16:10:39.452374,13,95
ATM0796,Avocado,2.31,47.4,2026-07-16 16:10:39.452380,3,93
ATM0797,Avocado,2.75,63.05,2026-07-16 16:10:39.452386,13,92
ATM0798,Avocado,5.84,69.64,2026-07-16 16:10:39.452392,8,87
ATM0799,Avocado,4.77,66.15,2026-07-16 16:10:39.452397,5,99
ATM0800,Avocado,4.64,40.93,2026-07-16 16:10:39.452403,14,87
ATM0801,Avocado,3.79,41.09,2026-07-16 16:10:39.452409,14,95
ATM0802,Avocado,5.68,43.27,2026-07-16 16:10:39.452415,4,100
ATM0803,Avocado,7.27,58.75,2026-07-16 16:10:39.452421,6,92
ATM0804,Avocado,5.76,61.38,2026-07-16 16:10:39.452426,11,92
ATM0805,Avocado,2.91,55.33,2026-07-16 16:10:39.452432,15,93
ATM0806,Avocado,6.29,62.71,2026-07-16 16:10:39.452438,2,98
ATM0807,Avocado,4.45,62.95,2026-07-16 16:10:39.452444,1,90
ATM0808,Avocado,7.33,53.29,2026-07-16 16:10:39.452449,3,81
ATM0809,Avocado,7.87,47.89,2026-07-16 16:10:39.452455,14,100
ATM0810,Avocado,6.8,50.42,2026-07-16 16:10:39.452461,1,90
ATM0811,Avocado,7.17,59.83,2026-07-16 16:10:39.452467,3,96
ATM0812,Avocado,7.27,56.36,2026-07-16 16:10:39.452473,7,97
ATM0813,Avocado,3.68,40.27,2026-07-16 16:10:39.452479,2,98
ATM0814,Avocado,6.41,60.25,2026-07-16 16:10:39.452484,14,95
ATM0815,Avocado,4.38,43.4,2026-07-16 16:10:39.452490,8,94
ATM0816,Avocado,2.08,62.37,2026-07-16 16:10:39.452496,13,92
ATM0817,Avocado,5.08,66.54,2026-07-16 16:10:39.452502,14,91
ATM0818,Avocado,4.99,46.82,2026-07-16 16:10:39.452511,6,87
ATM0819,Avocado,3.26,65.31,2026-07-16 16:10:39.452517,6,86
ATM0820,Avocado,3.98,50.41,2026-07-16 16:10:39.452523,6,82
ATM0821,Avocado,4.3,54.18,2026-07-16 16:10:39.452529,5,83
ATM0822,Avocado,5.36,48.66,2026-07-16 16:10:39.452535,13,92
ATM0823,Avocado,7.95,59.75,2026-07-16 16:10:39.452541,1,92
ATM0824,Avocado,2.62,63.93,2026-07-16 16:10:39.452546,9,89
ATM0825,Avocado,4.25,57.3,2026-07-16 16:10:39.452552,9,90
ATM0826,Avocado,3.51,63.77,2026-07-16 16:10:39.452558,6,97
ATM0827,Avocado,3.47,44.53,2026-07-16 16:10:39.452564,14,82
ATM0828,Avocado,7.01,41.23,2026-07-16 16:10:39.452569,4,90
ATM0829,Avocado,2.5,48.54,2026-07-16 16:10:39.452575,12,100
ATM0830,Avocado,2.25,52.58,2026-07-16 16:10:39.452581,9,87
ATM0831,Avocado,7.29,43.65,2026-07-16 16:10:39.452587,2,81
ATM0832,Avocado,2.72,59.26,2026-07-16 16:10:39.452593,15,95
ATM0833,Avocado,6.5,45.27,2026-07-16 16:10:39.452599,9,97
ATM0834,Avocado,3.05,45.88,2026-07-16 16:10:39.452604,4,93
ATM0835,Avocado,2.73,53.79,2026-07-16 16:10:39.452610,1,100
ATM0836,Avocado,4.93,66.0,2026-07-16 16:10:39.452616,5,82
ATM0837,Avocado,6.85,40.95,2026-07-16 16:10:39.452622,5,87
ATM0838,Avocado,7.7,54.92,2026-07-16 16:10:39.452628,11,80
ATM0839,Avocado,4.39,45.98,2026-07-16 16:10:39.452633,1,86
ATM0840,Avocado,2.04,59.23,2026-07-16 16:10:39.452643,15,85
ATM0841,Avocado,6.86,46.81,2026-07-16 16:10:39.452649,8,99
ATM0842,Avocado,5.67,44.47,2026-07-16 16:10:39.452655,12,84
ATM0843,Avocado,4.82,64.26,2026-07-16 16:10:39.452661,14,93
ATM0844,Avocado,2.49,61.87,2026-07-16 16:10:39.452667,2,96
ATM0845,Avocado,7.37,45.5,2026-07-16 16:10:39.452673,6,97
ATM0846,Avocado,3.17,40.97,2026-07-16 16:10:39.452679,2,93
ATM0847,Avocado,2.73,43.74,2026-07-16 16:10:39.452684,2,95
ATM0848,Avocado,7.79,48.05,2026-07-16 16:10:39.452690,13,81
ATM0849,Avocado,2.77,44.7,2026-07-16 16:10:39.452696,15,100
ATM0850,Avocado,5.42,68.82,2026-07-16 16:10:39.452703,8,83
ATM0851,Avocado,4.67,68.87,2026-07-16 16:10:39.452709,11,80
ATM0852,Avocado,4.98,55.47,2026-07-16 16:10:39.452714,1,85
ATM0853,Avocado,3.02,56.94,2026-07-16 16:10:39.452720,14,90
ATM0854,Avocado,5.08,56.03,2026-07-16 16:10:39.452726,9,100
ATM0855,Avocado,6.82,67.5,2026-07-16 16:10:39.452732,12,80
ATM0856,Avocado,4.45,68.13,2026-07-16 16:10:39.452738,9,97
ATM0857,Avocado,2.87,46.33,2026-07-16 16:10:39.452743,11,85
ATM0858,Avocado,3.15,61.85,2026-07-16 16:10:39.452749,1,95
ATM0859,Avocado,5.06,55.93,2026-07-16 16:10:39.452755,12,94
ATM0860,Avocado,7.07,51.84,2026-07-16 16:10:39.452761,1,98
ATM0861,Avocado,2.5,44.51,2026-07-16 16:10:39.452767,10,97
ATM0862,Avocado,2.18,56.03,2026-07-16 16:10:39.452773,2,96
ATM0863,Avocado,3.0,69.27,2026-07-16 16:10:39.452779,11,94
ATM0864,Avocado,2.7,43.48,2026-07-16 16:10:39.452784,3,89
ATM0865,Avocado,3.18,40.35,2026-07-16 16:10:39.452790,15,99
ATM0866,Avocado,4.84,47.87,2026-07-16 16:10:39.452796,4,99
ATM0867,Avocado,2.74,49.61,2026-07-16 16:10:39.452802,14,82
ATM0868,Avocado,6.97,49.01,2026-07-16 16:10:39.452808,10,97
ATM0869,Avocado,6.78,65.68,2026-07-16 16:10:39.452813,3,100
ATM0870,Avocado,7.95,45.94,2026-07-16 16:10:39.452819,4,95
ATM0871,Avocado,5.62,49.17,2026-07-16 16:10:39.452825,10,82
ATM0872,Avocado,2.22,65.71,2026-07-16 16:10:39.452831,7,86
ATM0873,Avocado,3.15,43.2,2026-07-16 16:10:39.452837,12,83
ATM0874,Avocado,2.9,48.59,2026-07-16 16:10:39.452843,14,89
ATM0875,Avocado,2.71,65.76,2026-07-16 16:10:39.452849,11,82
ATM0876,Avocado,7.74,45.08,2026-07-16 16:10:39.452854,4,100
ATM0877,Avocado,4.29,61.22,2026-07-16 16:10:39.452860,8,85
ATM0878,Avocado,5.7,40.89,2026-07-16 16:10:39.452866,15,81
ATM0879,Avocado,5.84,52.4,2026-07-16 16:10:39.452872,4,90
ATM0880,Avocado,3.61,45.54,2026-07-16 16:10:39.452877,15,98
ATM0881,Avocado,7.05,50.96,2026-07-16 16:10:39.452883,3,98
ATM0882,Avocado,6.45,51.36,2026-07-16 16:10:39.452889,15,93
ATM0883,Avocado,4.29,64.3,2026-07-16 16:10:39.452895,9,85
ATM0884,Avocado,2.56,45.3,2026-07-16 16:10:39.452912,11,85
ATM0885,Avocado,5.08,62.82,2026-07-16 16:10:39.452918,5,94
ATM0886,Avocado,6.44,51.38,2026-07-16 16:10:39.452924,1,90
ATM0887,Avocado,7.86,40.93,2026-07-16 16:10:39.452930,2,97
ATM0888,Avocado,4.41,59.12,2026-07-16 16:10:39.452936,7,96
ATM0889,Avocado,7.69,50.31,2026-07-16 16:10:39.452942,11,83
ATM0890,Avocado,3.53,69.65,2026-07-16 16:10:39.452948,2,93
ATM0891,Avocado,6.68,45.5,2026-07-16 16:10:39.452954,9,95
ATM0892,Avocado,7.0,45.68,2026-07-16 16:10:39.452960,2,85
ATM0893,Avocado,2.11,51.4,2026-07-16 16:10:39.452965,11,84
ATM0894,Avocado,2.18,40.14,2026-07-16 16:10:39.452971,15,86
ATM0895,Avocado,2.43,59.52,2026-07-16 16:10:39.452977,15,93
ATM0896,Avocado,3.02,49.77,2026-07-16 16:10:39.452983,11,97
ATM0897,Avocado,6.2,69.33,2026-07-16 16:10:39.452989,2,82
ATM0898,Avocado,3.92,61.98,2026-07-16 16:10:39.452995,15,86
ATM0899,Avocado,3.45,41.71,2026-07-16 16:10:39.453001,12,83
ATM0900,Avocado,2.26,69.65,2026-07-16 16:10:39.453007,13,86
ATM0901,Avocado,6.25,69.9,2026-07-16 16:10:39.453012,1,90
ATM0902,Avocado,5.43,48.01,2026-07-16 16:10:39.453018,11,87
ATM0903,Avocado,5.04,65.47,2026-07-16 16:10:39.453024,8,85
ATM0904,Avocado,5.51,68.61,2026-07-16 16:10:39.453030,11,82
ATM0905,Avocado,2.6,53.67,2026-07-16 16:10:39.453036,14,89
ATM0906,Avocado,5.41,44.78,2026-07-16 16:10:39.453041,4,98
ATM0907,Avocado,3.71,57.73,2026-07-16 16:10:39.453047,15,82
ATM0908,Avocado,6.74,51.73,2026-07-16 16:10:39.453053,1,93
ATM0909,Avocado,5.96,55.43,2026-07-16 16:10:39.453059,13,85
ATM0910,Avocado,6.2,40.27,2026-07-16 16:10:39.453065,15,80
ATM0911,Avocado,5.7,44.68,2026-07-16 16:10:39.453071,4,90
ATM0912,Avocado,3.94,52.92,2026-07-16 16:10:39.453077,7,99
ATM0913,Avocado,3.0,44.31,2026-07-16 16:10:39.453082,4,87
ATM0914,Avocado,6.33,43.5,2026-07-16 16:10:39.453088,14,87
ATM0915,Avocado,3.61,59.96,2026-07-16 16:10:39.453094,3,87
ATM0916,Avocado,7.63,42.64,2026-07-16 16:10:39.453100,4,91
ATM0917,Avocado,7.52,69.46,2026-07-16 16:10:39.453105,3,83
ATM0918,Avocado,4.68,61.31,2026-07-16 16:10:39.453111,2,92
ATM0919,Avocado,5.99,50.63,2026-07-16 16:10:39.453117,5,92
ATM0920,Avocado,7.49,62.16,2026-07-16 16:10:39.453123,11,91
ATM0921,Avocado,6.45,40.67,2026-07-16 16:10:39.453129,12,95
ATM0922,Avocado,3.13,41.34,2026-07-16 16:10:39.453134,4,86
ATM0923,Avocado,7.75,69.36,2026-07-16 16:10:39.453140,5,87
ATM0924,Avocado,4.6,47.29,2026-07-16 16:10:39.453146,7,88
ATM0925,Avocado,4.22,61.06,2026-07-16 16:10:39.453151,7,90
ATM0926,Avocado,3.22,45.28,2026-07-16 16:10:39.453157,7,91
ATM0927,Avocado,4.8,69.94,2026-07-16 16:10:39.453164,9,90
ATM0928,Avocado,4.47,59.36,2026-07-16 16:10:39.453170,13,81
ATM0929,Avocado,7.6,44.88,2026-07-16 16:10:39.453175,14,89
ATM0930,Avocado,4.44,50.1,2026-07-16 16:10:39.453181,10,91
ATM0931,Avocado,2.83,50.21,2026-07-16 16:10:39.453187,11,85
ATM0932,Avocado,3.63,51.12,2026-07-16 16:10:39.453193,11,99
ATM0933,Avocado,6.71,69.02,2026-07-16 16:10:39.453198,10,82
ATM0934,Avocado,7.3,67.03,2026-07-16 16:10:39.453204,3,92
ATM0935,Avocado,2.67,54.72,2026-07-16 16:10:39.453210,5,100
ATM0936,Avocado,4.61,56.67,2026-07-16 16:10:39.453216,9,95
ATM0937,Avocado,4.67,53.76,2026-07-16 16:10:39.453221,8,95
ATM0938,Avocado,7.55,69.74,2026-07-16 16:10:39.453227,4,96
ATM0939,Avocado,2.8,66.98,2026-07-16 16:10:39.453233,15,94
ATM0940,Avocado,3.95,40.85,2026-07-16 16:10:39.453239,9,80
ATM0941,Avocado,6.55,68.3,2026-07-16 16:10:39.453245,5,93
ATM0942,Avocado,7.15,58.39,2026-07-16 16:10:39.453250,3,95
ATM0943,Avocado,7.73,46.46,2026-07-16 16:10:39.453256,10,80
ATM0944,Avocado,3.82,53.09,2026-07-16 16:10:39.453263,8,95
ATM0945,Avocado,3.09,50.62,2026-07-16 16:10:39.453268,5,82
ATM0946,Avocado,4.68,49.68,2026-07-16 16:10:39.453274,8,91
ATM0947,Avocado,4.21,69.41,2026-07-16 16:10:39.453280,2,84
ATM0948,Avocado,2.07,55.46,2026-07-16 16:10:39.453286,6,89
ATM0949,Avocado,3.56,53.95,2026-07-16 16:10:39.453292,14,94
ATM0950,Avocado,4.44,45.93,2026-07-16 16:10:39.453297,3,96
ATM0951,Avocado,6.03,68.78,2026-07-16 16:10:39.453303,12,81
ATM0952,Avocado,4.16,40.5,2026-07-16 16:10:39.453309,10,83
ATM0953,Avocado,5.95,64.44,2026-07-16 16:10:39.453315,4,83
ATM0954,Avocado,5.82,41.95,2026-07-16 16:10:39.453320,5,89
ATM0955,Avocado,5.84,57.03,2026-07-16 16:10:39.453330,1,81
ATM0956,Avocado,7.85,49.48,2026-07-16 16:10:39.453336,7,90
ATM0957,Avocado,7.13,44.28,2026-07-16 16:10:39.453341,5,89
ATM0958,Avocado,2.41,45.18,2026-07-16 16:10:39.453347,10,98
ATM0959,Avocado,2.56,44.31,2026-07-16 16:10:39.453353,9,86
ATM0960,Avocado,5.82,40.38,2026-07-16 16:10:39.453359,5,81
ATM0961,Avocado,5.3,55.39,2026-07-16 16:10:39.453364,9,88
ATM0962,Avocado,2.54,64.52,2026-07-16 16:10:39.453370,15,86
ATM0963,Avocado,7.28,50.21,2026-07-16 16:10:39.453376,14,99
ATM0964,Avocado,3.4,67.85,2026-07-16 16:10:39.453382,10,92
ATM0965,Avocado,7.81,59.85,2026-07-16 16:10:39.453387,11,97
ATM0966,Avocado,5.74,46.86,2026-07-16 16:10:39.453393,12,95
ATM0967,Avocado,7.75,43.24,2026-07-16 16:10:39.453399,14,99
ATM0968,Avocado,4.78,53.04,2026-07-16 16:10:39.453405,8,99
ATM0969,Avocado,3.3,68.95,2026-07-16 16:10:39.453411,5,84
ATM0970,Avocado,3.87,52.59,2026-07-16 16:10:39.453416,1,81
ATM0971,Avocado,7.14,69.07,2026-07-16 16:10:39.453422,4,98
ATM0972,Avocado,4.78,57.36,2026-07-16 16:10:39.453428,8,85
ATM0973,Avocado,4.71,47.73,2026-07-16 16:10:39.453433,4,90
ATM0974,Avocado,4.47,45.24,2026-07-16 16:10:39.453439,7,93
ATM0975,Avocado,5.03,63.2,2026-07-16 16:10:39.453445,4,83
ATM0976,Avocado,2.07,69.52,2026-07-16 16:10:39.453451,14,90
ATM0977,Avocado,7.23,52.52,2026-07-16 16:10:39.453457,8,94
ATM0978,Avocado,3.63,41.2,2026-07-16 16:10:39.453462,7,80
ATM0979,Avocado,7.09,60.01,2026-07-16 16:10:39.453468,5,82
ATM0980,Avocado,2.84,40.63,2026-07-16 16:10:39.453474,4,80
ATM0981,Avocado,4.59,45.26,2026-07-16 16:10:39.453480,6,94
ATM0982,Avocado,4.91,40.98,2026-07-16 16:10:39.453485,5,81
ATM0983,Avocado,2.51,67.49,2026-07-16 16:10:39.453491,4,91
ATM0984,Avocado,7.81,57.33,2026-07-16 16:10:39.453497,12,82
ATM0985,Avocado,3.45,64.08,2026-07-16 16:10:39.453503,1,81
ATM0986,Avocado,5.16,65.32,2026-07-16 16:10:39.453508,6,84
ATM0987,Avocado,5.61,56.17,2026-07-16 16:10:39.453514,9,95
ATM0988,Avocado,2.1,45.03,2026-07-16 16:10:39.453520,11,92
ATM0989,Avocado,4.23,69.43,2026-07-16 16:10:39.453526,1,91
ATM0990,Avocado,5.24,53.16,2026-07-16 16:10:39.453532,3,89
ATM0991,Avocado,4.94,53.54,2026-07-16 16:10:39.453538,10,82
ATM0992,Avocado,6.02,47.47,2026-07-16 16:10:39.453543,14,81
ATM0993,Avocado,4.07,63.71,2026-07-16 16:10:39.453549,11,89
ATM0994,Avocado,7.98,54.88,2026-07-16 16:10:39.453555,10,87
ATM0995,Avocado,3.25,62.01,2026-07-16 16:10:39.453560,4,89
ATM0996,Avocado,6.67,56.42,2026-07-16 16:10:39.453566,11,80
ATM0997,Avocado,5.94,42.21,2026-07-16 16:10:39.453572,9,87
ATM0998,Avocado,5.65,61.04,2026-07-16 16:10:39.453578,4,99
ATM0999,Avocado,6.73,61.96,2026-07-16 16:10:39.453583,3,84
ATM1000,Avocado,6.82,58.35,2026-07-16 16:10:39.453589,13,90
ATM1001,Avocado,5.96,57.36,2026-07-16 16:10:39.453595,5,87
ATM1002,Avocado,6.29,66.6,2026-07-16 16:10:39.453601,8,80
ATM1003,Avocado,7.25,53.17,2026-07-16 16:10:39.453607,10,84
ATM1004,Avocado,3.3,44.96,2026-07-16 16:10:39.453613,10,98
ATM1005,Avocado,2.03,47.47,2026-07-16 16:10:39.453618,2,90
ATM1006,Avocado,7.34,42.14,2026-07-16 16:10:39.453624,10,81
ATM1007,Avocado,7.91,58.53,2026-07-16 16:10:39.453630,5,80
ATM1008,Avocado,6.12,45.13,2026-07-16 16:10:39.453636,8,88
ATM1009,Avocado,7.45,66.93,2026-07-16 16:10:39.453641,12,94
ATM1010,Avocado,3.37,52.77,2026-07-16 16:10:39.453647,1,85
ATM1011,Avocado,6.57,67.53,2026-07-16 16:10:39.453653,15,85
ATM1012,Avocado,3.39,46.75,2026-07-16 16:10:39.453659,1,99
ATM1013,Avocado,2.33,57.25,2026-07-16 16:10:39.453664,9,92
ATM1014,Avocado,5.47,47.43,2026-07-16 16:10:39.453670,13,90
ATM1015,Avocado,3.28,67.07,2026-07-16 16:10:39.453676,3,89
ATM1016,Avocado,6.22,62.84,2026-07-16 16:10:39.453682,6,91
ATM1017,Avocado,5.92,67.4,2026-07-16 16:10:39.453688,10,81
ATM1018,Avocado,6.92,55.01,2026-07-16 16:10:39.453694,2,80
ATM1019,Avocado,5.49,45.71,2026-07-16 16:10:39.453699,8,96
ATM1020,Avocado,3.17,62.83,2026-07-16 16:10:39.453705,11,85
ATM1021,Avocado,4.33,67.05,2026-07-16 16:10:39.453711,13,87
ATM1022,Avocado,5.98,61.67,2026-07-16 16:10:39.453717,2,89
ATM1023,Avocado,3.11,41.76,2026-07-16 16:10:39.453723,5,89
ATM1024,Avocado,6.93,46.07,2026-07-16 16:10:39.453728,3,94
ATM1025,Avocado,4.12,49.94,2026-07-16 16:10:39.453734,7,92
ATM1026,Avocado,4.96,60.36,2026-07-16 16:10:39.453740,6,92
ATM1027,Avocado,3.16,65.07,2026-07-16 16:10:39.453746,1,96
ATM1028,Avocado,2.2,56.4,2026-07-16 16:10:39.453752,2,83
ATM1029,Avocado,5.9,42.96,2026-07-16 16:10:39.453757,13,92
ATM1030,Avocado,2.92,65.52,2026-07-16 16:10:39.453763,15,85
ATM1031,Avocado,2.34,48.22,2026-07-16 16:10:39.453769,1,94
ATM1032,Avocado,6.97,54.08,2026-07-16 16:10:39.453775,14,87
ATM1033,Avocado,5.83,49.52,2026-07-16 16:10:39.453781,7,83
ATM1034,Avocado,2.51,48.58,2026-07-16 16:10:39.453786,5,97
ATM1035,Avocado,7.67,65.36,2026-07-16 16:10:39.453792,2,81
ATM1036,Avocado,3.26,41.51,2026-07-16 16:10:39.453798,10,100
ATM1037,Avocado,6.67,46.69,2026-07-16 16:10:39.453804,13,99
ATM1038,Avocado,2.35,44.91,2026-07-16 16:10:39.453809,8,81
ATM1039,Avocado,4.06,62.45,2026-07-16 16:10:39.453815,6,89
ATM1040,Avocado,6.08,57.84,2026-07-16 16:10:39.453821,15,84
ATM1041,Avocado,2.95,59.65,2026-07-16 16:10:39.453827,1,82
ATM1042,Avocado,3.15,44.73,2026-07-16 16:10:39.453833,14,95
ATM1043,Avocado,6.96,65.73,2026-07-16 16:10:39.453839,11,89
ATM1044,Avocado,2.59,49.73,2026-07-16 16:10:39.453845,15,96
ATM1045,Avocado,2.9,50.92,2026-07-16 16:10:39.453850,4,100
ATM1046,Avocado,7.48,43.53,2026-07-16 16:10:39.453856,8,83
ATM1047,Avocado,2.67,44.32,2026-07-16 16:10:39.453862,2,98
ATM1048,Avocado,6.21,46.92,2026-07-16 16:10:39.453868,10,97
ATM1049,Avocado,6.11,65.62,2026-07-16 16:10:39.453874,12,82
ATM1050,Avocado,4.64,44.62,2026-07-16 16:10:39.453879,4,80
ATM1051,Avocado,5.67,52.92,2026-07-16 16:10:39.453885,13,81
ATM1052,Avocado,5.2,40.83,2026-07-16 16:10:39.453891,2,89
ATM1053,Avocado,3.26,51.64,2026-07-16 16:10:39.453897,9,99
ATM1054,Avocado,2.65,52.8,2026-07-16 16:10:39.453916,7,91
ATM1055,Avocado,4.8,44.51,2026-07-16 16:10:39.453922,9,97
ATM1056,Avocado,5.18,54.33,2026-07-16 16:10:39.453928,13,93
ATM1057,Avocado,3.05,69.67,2026-07-16 16:10:39.453934,12,94
ATM1058,Avocado,3.26,67.63,2026-07-16 16:10:39.453940,10,83
ATM1059,Avocado,6.27,45.14,2026-07-16 16:10:39.453946,8,97
ATM1060,Avocado,2.97,43.89,2026-07-16 16:10:39.453951,2,100
ATM1061,Avocado,6.86,44.85,2026-07-16 16:10:39.453957,7,90
ATM1062,Avocado,5.87,52.58,2026-07-16 16:10:39.453963,12,85
ATM1063,Avocado,6.48,58.6,2026-07-16 16:10:39.453969,5,85
ATM1064,Avocado,4.16,59.18,2026-07-16 16:10:39.453975,14,100
ATM1065,Avocado,5.02,44.42,2026-07-16 16:10:39.453981,10,94
ATM1066,Avocado,5.79,61.06,2026-07-16 16:10:39.453987,12,90
ATM1067,Avocado,2.69,40.45,2026-07-16 16:10:39.453993,14,94
ATM1068,Avocado,4.32,55.25,2026-07-16 16:10:39.453999,12,92
ATM1069,Avocado,3.39,49.7,2026-07-16 16:10:39.454005,11,100
ATM1070,Avocado,2.2,61.41,2026-07-16 16:10:39.454010,9,83
ATM1071,Avocado,2.48,50.0,2026-07-16 16:10:39.454016,5,99
ATM1072,Avocado,6.39,64.75,2026-07-16 16:10:39.454022,7,92
ATM1073,Avocado,3.17,68.13,2026-07-16 16:10:39.454028,8,99
