Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM0716,Avocado,5.42,44.25,2026-07-16 17:58:20.250522,9,81
ATM0717,Avocado,2.02,42.78,2026-07-16 17:58:20.250539,3,82
ATM0718,Avocado,3.51,42.4,2026-07-16 17:58:20.250554,15,100
ATM0719,Avocado,5.35,43.0,2026-07-16 17:58:20.250571,11,85
ATM0720,Avocado,6.46,47.29,2026-07-16 17:58:20.250586,11,92
ATM0721,Avocado,3.96,43.81,2026-07-16 17:58:20.250603,3,80
ATM0722,Avocado,2.44,54.25,2026-07-16 17:58:20.250619,2,88
ATM0723,Avocado,2.11,69.91,2026-07-16 17:58:20.250634,2,97
ATM0724,Avocado,5.98,48.72,2026-07-16 17:58:20.250651,2,81
ATM0725,Avocado,7.22,62.2,2026-07-16 17:58:20.250667,8,95
ATM0726,Avocado,4.99,46.04,2026-07-16 17:58:20.250683,2,96
ATM0727,Avocado,3.86,68.25,2026-07-16 17:58:20.250699,11,87
ATM0728,Avocado,3.8,45.79,2026-07-16 17:58:20.250715,5,95
ATM0729,Avocado,6.71,64.32,2026-07-16 17:58:20.250732,5,89
ATM0730,Avocado,5.97,45.01,2026-07-16 17:58:20.250747,1,86
ATM0731,Avocado,3.14,65.19,2026-07-16 17:58:20.250763,3,88
ATM0732,Avocado,3.47,69.76,2026-07-16 17:58:20.250779,2,85
ATM0733,Avocado,6.4,55.04,2026-07-16 17:58:20.250796,11,98
ATM0734,Avocado,7.7,43.84,2026-07-16 17:58:20.250812,8,83
ATM0735,Avocado,6.82,67.38,2026-07-16 17:58:20.250828,3,85
ATM0736,Avocado,3.24,44.65,2026-07-16 17:58:20.250844,9,82
ATM0737,Avocado,7.51,54.08,2026-07-16 17:58:20.250860,6,98
ATM0738,Avocado,3.35,65.52,2026-07-16 17:58:20.250876,10,85
ATM0739,Avocado,5.01,41.19,2026-07-16 17:58:20.250892,12,98
ATM0740,Avocado,6.22,64.04,2026-07-16 17:58:20.250908,2,91
ATM0741,Avocado,6.28,56.67,2026-07-16 17:58:20.250924,8,88
ATM0742,Avocado,7.53,68.37,2026-07-16 17:58:20.250940,6,85
ATM0743,Avocado,3.19,69.71,2026-07-16 17:58:20.250956,2,95
ATM0744,Avocado,5.74,48.36,2026-07-16 17:58:20.250972,12,91
ATM0745,Avocado,6.58,45.69,2026-07-16 17:58:20.250989,6,96
ATM0746,Avocado,3.0,62.54,2026-07-16 17:58:20.251005,11,89
ATM0747,Avocado,5.54,47.13,2026-07-16 17:58:20.251021,8,99
ATM0748,Avocado,2.22,48.55,2026-07-16 17:58:20.251039,5,96
ATM0749,Avocado,7.16,69.56,2026-07-16 17:58:20.251055,11,82
ATM0750,Avocado,4.41,57.12,2026-07-16 17:58:20.251071,9,93
ATM0751,Avocado,7.82,42.82,2026-07-16 17:58:20.251087,6,83
ATM0752,Avocado,7.62,52.03,2026-07-16 17:58:20.251103,7,91
ATM0753,Avocado,2.3,51.75,2026-07-16 17:58:20.251119,6,83
ATM0754,Avocado,4.92,47.84,2026-07-16 17:58:20.251135,9,85
ATM0755,Avocado,7.51,49.48,2026-07-16 17:58:20.251151,12,95
ATM0756,Avocado,3.24,61.18,2026-07-16 17:58:20.251167,8,83
ATM0757,Avocado,2.77,41.23,2026-07-16 17:58:20.251184,15,87
ATM0758,Avocado,3.79,62.41,2026-07-16 17:58:20.251200,9,99
ATM0759,Avocado,5.2,40.46,2026-07-16 17:58:20.251216,10,92
ATM0760,Avocado,5.91,64.83,2026-07-16 17:58:20.251232,5,90
ATM0761,Avocado,6.12,49.19,2026-07-16 17:58:20.251248,4,88
ATM0762,Avocado,6.23,53.06,2026-07-16 17:58:20.251264,11,97
ATM0763,Avocado,7.35,57.38,2026-07-16 17:58:20.251280,7,90
ATM0764,Avocado,4.57,64.7,2026-07-16 17:58:20.251296,1,82
ATM0765,Avocado,2.44,67.81,2026-07-16 17:58:20.251312,11,82
ATM0766,Avocado,7.35,67.37,2026-07-16 17:58:20.251329,8,89
ATM0767,Avocado,5.61,51.24,2026-07-16 17:58:20.251345,3,91
ATM0768,Avocado,2.44,53.51,2026-07-16 17:58:20.251388,7,99
ATM0769,Avocado,3.48,45.1,2026-07-16 17:58:20.251404,6,98
ATM0770,Avocado,4.36,48.31,2026-07-16 17:58:20.251420,15,89
ATM0771,Avocado,4.35,66.44,2026-07-16 17:58:20.251436,12,80
ATM0772,Avocado,4.49,64.02,2026-07-16 17:58:20.251452,6,94
ATM0773,Avocado,3.0,49.28,2026-07-16 17:58:20.251470,8,94
ATM0774,Avocado,6.69,43.83,2026-07-16 17:58:20.251486,14,100
ATM0775,Avocado,3.47,57.56,2026-07-16 17:58:20.251501,5,83
ATM0776,Avocado,7.99,40.38,2026-07-16 17:58:20.251517,8,96
ATM0777,Avocado,5.04,59.79,2026-07-16 17:58:20.251533,7,99
ATM0778,Avocado,4.24,69.01,2026-07-16 17:58:20.251549,5,92
ATM0779,Avocado,4.35,55.59,2026-07-16 17:58:20.251565,8,89
ATM0780,Avocado,6.17,56.59,2026-07-16 17:58:20.251581,9,89
ATM0781,Avocado,7.47,57.58,2026-07-16 17:58:20.251597,13,100
ATM0782,Avocado,3.22,67.88,2026-07-16 17:58:20.251613,8,89
ATM0783,Avocado,2.33,53.6,2026-07-16 17:58:20.251629,11,84
ATM0784,Avocado,4.52,64.9,2026-07-16 17:58:20.251645,2,90
ATM0785,Avocado,5.86,58.15,2026-07-16 17:58:20.251661,9,93
ATM0786,Avocado,3.33,45.41,2026-07-16 17:58:20.251677,5,98
ATM0787,Avocado,5.25,52.68,2026-07-16 17:58:20.251693,5,93
ATM0788,Avocado,5.06,41.19,2026-07-16 17:58:20.251708,6,93
ATM0789,Avocado,2.71,59.27,2026-07-16 17:58:20.251726,14,94
ATM0790,Avocado,3.37,50.44,2026-07-16 17:58:20.251742,15,82
ATM0791,Avocado,6.34,68.03,2026-07-16 17:58:20.251758,1,95
ATM0792,Avocado,2.99,53.35,2026-07-16 17:58:20.251774,12,96
ATM0793,Avocado,5.08,58.92,2026-07-16 17:58:20.251790,12,81
ATM0794,Avocado,7.97,47.65,2026-07-16 17:58:20.251806,14,91
ATM0795,Avocado,2.9,43.25,2026-07-16 17:58:20.251823,4,94
ATM0796,Avocado,3.83,41.96,2026-07-16 17:58:20.251838,12,82
ATM0797,Avocado,7.51,60.33,2026-07-16 17:58:20.251854,8,90
ATM0798,Avocado,2.83,42.8,2026-07-16 17:58:20.251871,13,97
ATM0799,Avocado,5.18,68.48,2026-07-16 17:58:20.251887,3,88
ATM0800,Avocado,2.54,51.52,2026-07-16 17:58:20.251903,4,82
ATM0801,Avocado,4.23,46.91,2026-07-16 17:58:20.251919,11,91
ATM0802,Avocado,5.89,51.36,2026-07-16 17:58:20.251936,12,85
ATM0803,Avocado,3.85,40.82,2026-07-16 17:58:20.251952,9,98
ATM0804,Avocado,4.9,48.0,2026-07-16 17:58:20.251968,13,84
ATM0805,Avocado,6.38,46.83,2026-07-16 17:58:20.251983,11,84
ATM0806,Avocado,2.35,67.85,2026-07-16 17:58:20.252000,11,80
ATM0807,Avocado,4.65,48.82,2026-07-16 17:58:20.252016,11,85
ATM0808,Avocado,5.73,59.67,2026-07-16 17:58:20.252032,2,89
ATM0809,Avocado,6.56,51.39,2026-07-16 17:58:20.252049,1,90
ATM0810,Avocado,3.19,63.26,2026-07-16 17:58:20.252065,10,100
ATM0811,Avocado,5.91,65.11,2026-07-16 17:58:20.252081,11,90
ATM0812,Avocado,2.08,46.77,2026-07-16 17:58:20.252107,1,98
ATM0813,Avocado,2.29,46.11,2026-07-16 17:58:20.252124,11,83
ATM0814,Avocado,2.48,43.01,2026-07-16 17:58:20.252140,9,83
ATM0815,Avocado,7.6,58.63,2026-07-16 17:58:20.252157,14,97
ATM0816,Avocado,5.59,61.04,2026-07-16 17:58:20.252173,3,88
ATM0817,Avocado,7.35,66.84,2026-07-16 17:58:20.252206,15,86
ATM0818,Avocado,2.72,41.05,2026-07-16 17:58:20.252222,13,94
ATM0819,Avocado,2.16,69.84,2026-07-16 17:58:20.252239,6,82
ATM0820,Avocado,5.14,68.68,2026-07-16 17:58:20.252255,14,80
ATM0821,Avocado,5.2,51.36,2026-07-16 17:58:20.252271,10,96
ATM0822,Avocado,6.61,63.97,2026-07-16 17:58:20.252287,12,83
ATM0823,Avocado,2.76,64.89,2026-07-16 17:58:20.252303,10,85
ATM0824,Avocado,4.56,49.26,2026-07-16 17:58:20.252319,14,87
ATM0825,Avocado,2.67,52.89,2026-07-16 17:58:20.252334,10,96
ATM0826,Avocado,2.69,50.46,2026-07-16 17:58:20.252350,6,91
ATM0827,Avocado,3.6,63.68,2026-07-16 17:58:20.252395,14,85
ATM0828,Avocado,2.13,61.42,2026-07-16 17:58:20.252411,11,97
ATM0829,Avocado,3.37,65.02,2026-07-16 17:58:20.252427,2,96
ATM0830,Avocado,4.33,49.75,2026-07-16 17:58:20.252443,13,81
ATM0831,Avocado,5.18,60.96,2026-07-16 17:58:20.252459,5,86
ATM0832,Avocado,5.63,65.04,2026-07-16 17:58:20.252475,9,97
ATM0833,Avocado,3.35,59.73,2026-07-16 17:58:20.252492,15,82
ATM0834,Avocado,6.17,49.09,2026-07-16 17:58:20.252508,14,93
ATM0835,Avocado,4.3,40.5,2026-07-16 17:58:20.252524,9,85
ATM0836,Avocado,4.02,63.74,2026-07-16 17:58:20.252540,9,93
ATM0837,Avocado,2.57,47.37,2026-07-16 17:58:20.252556,15,100
ATM0838,Avocado,4.74,65.4,2026-07-16 17:58:20.252572,8,97
ATM0839,Avocado,7.59,48.75,2026-07-16 17:58:20.252588,14,80
ATM0840,Avocado,6.04,54.42,2026-07-16 17:58:20.252604,12,86
ATM0841,Avocado,6.88,53.71,2026-07-16 17:58:20.252620,8,81
ATM0842,Avocado,3.12,43.96,2026-07-16 17:58:20.252636,11,93
ATM0843,Avocado,5.81,64.92,2026-07-16 17:58:20.252652,11,98
ATM0844,Avocado,6.86,61.97,2026-07-16 17:58:20.252670,2,94
ATM0845,Avocado,7.64,62.86,2026-07-16 17:58:20.252686,13,92
ATM0846,Avocado,6.37,53.43,2026-07-16 17:58:20.252702,10,86
ATM0847,Avocado,5.46,42.66,2026-07-16 17:58:20.252718,1,97
ATM0848,Avocado,4.62,41.55,2026-07-16 17:58:20.252734,7,89
ATM0849,Avocado,2.15,66.04,2026-07-16 17:58:20.252750,9,99
ATM0850,Avocado,7.41,61.38,2026-07-16 17:58:20.252766,5,87
ATM0851,Avocado,4.09,52.04,2026-07-16 17:58:20.252782,14,88
ATM0852,Avocado,4.12,41.87,2026-07-16 17:58:20.252798,13,100
ATM0853,Avocado,3.41,42.76,2026-07-16 17:58:20.252814,15,91
ATM0854,Avocado,5.3,52.95,2026-07-16 17:58:20.252830,4,87
ATM0855,Avocado,2.5,61.43,2026-07-16 17:58:20.252846,11,88
ATM0856,Avocado,5.95,53.84,2026-07-16 17:58:20.252862,7,85
ATM0857,Avocado,5.53,68.55,2026-07-16 17:58:20.252877,3,96
ATM0858,Avocado,6.31,67.31,2026-07-16 17:58:20.252894,10,80
ATM0859,Avocado,3.33,59.4,2026-07-16 17:58:20.252910,2,100
ATM0860,Avocado,7.63,52.62,2026-07-16 17:58:20.252926,1,86
ATM0861,Avocado,2.29,47.2,2026-07-16 17:58:20.252942,13,95
ATM0862,Avocado,3.38,49.6,2026-07-16 17:58:20.252958,14,87
ATM0863,Avocado,2.7,65.88,2026-07-16 17:58:20.252974,10,82
ATM0864,Avocado,5.36,67.13,2026-07-16 17:58:20.252989,3,80
ATM0865,Avocado,7.14,62.75,2026-07-16 17:58:20.253005,6,83
ATM0866,Avocado,2.26,69.46,2026-07-16 17:58:20.253021,14,92
ATM0867,Avocado,2.4,60.43,2026-07-16 17:58:20.253037,4,91
ATM0868,Avocado,2.97,59.36,2026-07-16 17:58:20.253053,7,97
ATM0869,Avocado,4.89,49.85,2026-07-16 17:58:20.253069,2,91
ATM0870,Avocado,6.1,43.75,2026-07-16 17:58:20.253086,1,90
ATM0871,Avocado,2.71,57.69,2026-07-16 17:58:20.253101,7,100
ATM0872,Avocado,2.79,64.81,2026-07-16 17:58:20.253117,12,88
ATM0873,Avocado,7.73,69.86,2026-07-16 17:58:20.253133,15,93
ATM0874,Avocado,5.79,48.87,2026-07-16 17:58:20.253149,8,97
ATM0875,Avocado,2.19,63.28,2026-07-16 17:58:20.253165,10,80
ATM0876,Avocado,6.75,50.8,2026-07-16 17:58:20.253181,10,89
ATM0877,Avocado,5.81,54.16,2026-07-16 17:58:20.253197,2,100
ATM0878,Avocado,7.9,66.79,2026-07-16 17:58:20.253213,1,93
ATM0879,Avocado,4.18,51.95,2026-07-16 17:58:20.253229,4,82
ATM0880,Avocado,7.9,47.03,2026-07-16 17:58:20.253245,9,80
ATM0881,Avocado,2.58,51.76,2026-07-16 17:58:20.253261,6,99
ATM0882,Avocado,6.15,43.22,2026-07-16 17:58:20.253278,11,91
ATM0883,Avocado,3.88,49.31,2026-07-16 17:58:20.253294,7,85
ATM0884,Avocado,7.49,40.21,2026-07-16 17:58:20.253310,9,91
ATM0885,Avocado,6.88,56.8,2026-07-16 17:58:20.253326,12,89
ATM0886,Avocado,3.27,61.85,2026-07-16 17:58:20.253342,1,87
ATM0887,Avocado,6.2,44.26,2026-07-16 17:58:20.253358,11,90
ATM0888,Avocado,7.74,51.59,2026-07-16 17:58:20.253374,15,82
ATM0889,Avocado,4.05,52.72,2026-07-16 17:58:20.253390,10,82
ATM0890,Avocado,7.23,47.76,2026-07-16 17:58:20.253407,9,82
ATM0891,Avocado,7.33,68.68,2026-07-16 17:58:20.253423,3,93
ATM0892,Avocado,3.75,68.22,2026-07-16 17:58:20.253439,9,90
ATM0893,Avocado,3.01,53.98,2026-07-16 17:58:20.253455,13,86
ATM0894,Avocado,7.31,61.46,2026-07-16 17:58:20.253472,11,93
ATM0895,Avocado,2.03,40.04,2026-07-16 17:58:20.253488,2,84
ATM0896,Avocado,7.77,40.73,2026-07-16 17:58:20.253504,3,100
ATM0897,Avocado,7.33,55.25,2026-07-16 17:58:20.253520,2,92
ATM0898,Avocado,2.2,44.44,2026-07-16 17:58:20.253536,2,94
ATM0899,Avocado,4.38,49.46,2026-07-16 17:58:20.253553,12,80
ATM0900,Avocado,7.9,40.38,2026-07-16 17:58:20.253569,14,100
ATM0901,Avocado,6.53,41.35,2026-07-16 17:58:20.253585,7,95
ATM0902,Avocado,6.71,43.83,2026-07-16 17:58:20.253601,14,98
ATM0903,Avocado,5.22,54.88,2026-07-16 17:58:20.253617,3,89
ATM0904,Avocado,4.42,62.57,2026-07-16 17:58:20.253633,3,83
ATM0905,Avocado,3.3,50.24,2026-07-16 17:58:20.253649,4,94
ATM0906,Avocado,4.89,48.0,2026-07-16 17:58:20.253665,8,88
ATM0907,Avocado,7.29,64.34,2026-07-16 17:58:20.253681,2,84
ATM0908,Avocado,5.82,40.83,2026-07-16 17:58:20.253697,5,90
ATM0909,Avocado,2.73,69.53,2026-07-16 17:58:20.253713,6,81
ATM0910,Avocado,4.85,42.47,2026-07-16 17:58:20.253730,6,90
ATM0911,Avocado,5.21,50.61,2026-07-16 17:58:20.253747,1,100
ATM0912,Avocado,5.01,48.11,2026-07-16 17:58:20.253763,7,97
ATM0913,Avocado,2.57,45.76,2026-07-16 17:58:20.253779,10,97
ATM0914,Avocado,4.64,50.94,2026-07-16 17:58:20.253796,5,80
ATM0915,Avocado,2.48,46.4,2026-07-16 17:58:20.253811,2,93
ATM0916,Avocado,6.32,67.27,2026-07-16 17:58:20.253827,7,91
ATM0917,Avocado,7.6,41.15,2026-07-16 17:58:20.253843,10,99
ATM0918,Avocado,6.01,40.17,2026-07-16 17:58:20.253860,2,97
ATM0919,Avocado,7.45,57.24,2026-07-16 17:58:20.253876,3,97
ATM0920,Avocado,4.77,44.87,2026-07-16 17:58:20.253892,1,88
ATM0921,Avocado,3.62,59.16,2026-07-16 17:58:20.253908,10,81
ATM0922,Avocado,7.23,52.64,2026-07-16 17:58:20.253924,11,97
ATM0923,Avocado,3.42,41.02,2026-07-16 17:58:20.253940,9,94
ATM0924,Avocado,7.02,69.53,2026-07-16 17:58:20.253956,8,91
ATM0925,Avocado,4.77,64.15,2026-07-16 17:58:20.253972,2,95
ATM0926,Avocado,4.35,56.37,2026-07-16 17:58:20.253989,6,99
ATM0927,Avocado,5.83,65.53,2026-07-16 17:58:20.254006,9,95
ATM0928,Avocado,5.84,45.7,2026-07-16 17:58:20.254021,14,90
ATM0929,Avocado,5.43,43.68,2026-07-16 17:58:20.254038,6,97
ATM0930,Avocado,7.09,42.48,2026-07-16 17:58:20.254054,14,98
ATM0931,Avocado,5.1,54.69,2026-07-16 17:58:20.254070,2,91
ATM0932,Avocado,5.23,51.85,2026-07-16 17:58:20.254086,14,91
ATM0933,Avocado,3.35,55.2,2026-07-16 17:58:20.254112,10,86
ATM0934,Avocado,2.6,45.61,2026-07-16 17:58:20.254129,10,84
ATM0935,Avocado,3.99,52.48,2026-07-16 17:58:20.254145,3,81
ATM0936,Avocado,7.99,43.69,2026-07-16 17:58:20.254161,1,91
ATM0937,Avocado,6.75,64.54,2026-07-16 17:58:20.254177,8,100
ATM0938,Avocado,6.61,50.12,2026-07-16 17:58:20.254194,6,80
ATM0939,Avocado,4.61,40.21,2026-07-16 17:58:20.254212,1,92
ATM0940,Avocado,7.17,47.02,2026-07-16 17:58:20.254228,10,94
ATM0941,Avocado,7.58,56.45,2026-07-16 17:58:20.254244,10,81
ATM0942,Avocado,5.56,54.44,2026-07-16 17:58:20.254260,9,96
ATM0943,Avocado,5.39,49.57,2026-07-16 17:58:20.254276,15,93
ATM0944,Avocado,2.76,54.88,2026-07-16 17:58:20.254293,3,97
ATM0945,Avocado,5.87,57.2,2026-07-16 17:58:20.254308,14,87
ATM0946,Avocado,6.06,45.42,2026-07-16 17:58:20.254325,15,80
ATM0947,Avocado,5.28,64.83,2026-07-16 17:58:20.254341,15,92
ATM0948,Avocado,3.91,64.83,2026-07-16 17:58:20.254357,11,80
ATM0949,Avocado,7.8,63.23,2026-07-16 17:58:20.254373,3,92
ATM0950,Avocado,7.08,62.12,2026-07-16 17:58:20.254389,14,95
ATM0951,Avocado,4.78,49.4,2026-07-16 17:58:20.254405,10,95
ATM0952,Avocado,3.95,43.76,2026-07-16 17:58:20.254421,11,100
ATM0953,Avocado,3.06,52.06,2026-07-16 17:58:20.254453,2,82
ATM0954,Avocado,2.41,67.05,2026-07-16 17:58:20.254469,2,90
ATM0955,Avocado,4.68,54.46,2026-07-16 17:58:20.254486,3,87
ATM0956,Avocado,6.91,52.89,2026-07-16 17:58:20.254502,8,84
ATM0957,Avocado,2.58,61.75,2026-07-16 17:58:20.254518,15,89
ATM0958,Avocado,7.01,55.85,2026-07-16 17:58:20.254534,11,83
ATM0959,Avocado,2.26,67.84,2026-07-16 17:58:20.254550,4,89
ATM0960,Avocado,7.14,54.25,2026-07-16 17:58:20.254566,10,80
ATM0961,Avocado,3.55,61.04,2026-07-16 17:58:20.254582,2,84
ATM0962,Avocado,6.86,47.91,2026-07-16 17:58:20.254599,15,87
ATM0963,Avocado,6.96,66.2,2026-07-16 17:58:20.254615,6,96
ATM0964,Avocado,6.94,55.53,2026-07-16 17:58:20.254631,13,93
ATM0965,Avocado,7.24,49.1,2026-07-16 17:58:20.254647,12,85
ATM0966,Avocado,5.28,51.77,2026-07-16 17:58:20.254663,5,96
ATM0967,Avocado,3.85,52.01,2026-07-16 17:58:20.254679,4,95
ATM0968,Avocado,2.22,50.17,2026-07-16 17:58:20.254695,3,100
ATM0969,Avocado,2.54,58.69,2026-07-16 17:58:20.254711,12,100
ATM0970,Avocado,6.17,63.38,2026-07-16 17:58:20.254727,6,84
ATM0971,Avocado,2.04,56.43,2026-07-16 17:58:20.254743,5,87
ATM0972,Avocado,2.35,50.14,2026-07-16 17:58:20.254759,14,97
ATM0973,Avocado,2.21,66.42,2026-07-16 17:58:20.254775,4,83
ATM0974,Avocado,2.36,58.68,2026-07-16 17:58:20.254791,3,89
ATM0975,Avocado,6.29,49.88,2026-07-16 17:58:20.254807,2,94
ATM0976,Avocado,6.22,69.95,2026-07-16 17:58:20.254822,2,81
ATM0977,Avocado,2.44,69.02,2026-07-16 17:58:20.254838,4,93
ATM0978,Avocado,2.64,51.23,2026-07-16 17:58:20.254854,14,94
ATM0979,Avocado,3.29,55.24,2026-07-16 17:58:20.254870,13,100
ATM0980,Avocado,7.4,64.2,2026-07-16 17:58:20.254886,10,99
ATM0981,Avocado,7.45,64.81,2026-07-16 17:58:20.254902,3,94
ATM0982,Avocado,3.77,61.18,2026-07-16 17:58:20.254917,13,92
ATM0983,Avocado,2.96,61.17,2026-07-16 17:58:20.254933,9,92
ATM0984,Avocado,4.63,62.86,2026-07-16 17:58:20.254949,12,80
ATM0985,Avocado,5.5,43.27,2026-07-16 17:58:20.254966,12,94
ATM0986,Avocado,6.71,41.67,2026-07-16 17:58:20.254982,7,94
ATM0987,Avocado,6.24,57.19,2026-07-16 17:58:20.254997,12,96
ATM0988,Avocado,4.42,48.06,2026-07-16 17:58:20.255013,1,99
ATM0989,Avocado,3.54,62.13,2026-07-16 17:58:20.255029,1,94
ATM0990,Avocado,2.15,45.64,2026-07-16 17:58:20.255045,2,97
ATM0991,Avocado,6.67,56.92,2026-07-16 17:58:20.255061,5,94
ATM0992,Avocado,4.32,50.14,2026-07-16 17:58:20.255077,12,87
ATM0993,Avocado,4.3,43.96,2026-07-16 17:58:20.255092,14,84
ATM0994,Avocado,5.24,65.61,2026-07-16 17:58:20.255108,3,86
ATM0995,Avocado,7.19,64.94,2026-07-16 17:58:20.255124,11,99
ATM0996,Avocado,5.46,69.3,2026-07-16 17:58:20.255140,5,90
ATM0997,Avocado,4.1,49.7,2026-07-16 17:58:20.255156,2,84
ATM0998,Avocado,5.87,41.16,2026-07-16 17:58:20.255172,11,89
ATM0999,Avocado,5.47,64.84,2026-07-16 17:58:20.255187,10,87
ATM1000,Avocado,2.48,55.19,2026-07-16 17:58:20.255203,12,87
ATM1001,Avocado,2.39,63.6,2026-07-16 17:58:20.255219,15,100
ATM1002,Avocado,2.72,45.9,2026-07-16 17:58:20.255235,15,97
ATM1003,Avocado,3.68,52.51,2026-07-16 17:58:20.255251,14,93
ATM1004,Avocado,7.45,56.43,2026-07-16 17:58:20.255267,15,93
ATM1005,Avocado,3.11,69.37,2026-07-16 17:58:20.255283,3,80
ATM1006,Avocado,4.31,60.15,2026-07-16 17:58:20.255299,11,86
ATM1007,Avocado,4.63,52.46,2026-07-16 17:58:20.255315,10,97
ATM1008,Avocado,4.08,61.73,2026-07-16 17:58:20.255331,15,83
ATM1009,Avocado,3.48,54.54,2026-07-16 17:58:20.255346,3,90
ATM1010,Avocado,2.87,61.15,2026-07-16 17:58:20.255364,12,93
ATM1011,Avocado,7.91,43.48,2026-07-16 17:58:20.255380,2,100
ATM1012,Avocado,6.44,52.96,2026-07-16 17:58:20.255396,1,96
ATM1013,Avocado,2.41,57.58,2026-07-16 17:58:20.255412,4,83
ATM1014,Avocado,7.58,65.52,2026-07-16 17:58:20.255430,7,82
ATM1015,Avocado,3.86,58.93,2026-07-16 17:58:20.255445,7,80
ATM1016,Avocado,7.54,43.55,2026-07-16 17:58:20.255462,2,88
ATM1017,Avocado,7.41,44.43,2026-07-16 17:58:20.255477,4,91
ATM1018,Avocado,4.43,45.71,2026-07-16 17:58:20.255493,14,89
ATM1019,Avocado,5.05,62.93,2026-07-16 17:58:20.255509,9,95
ATM1020,Avocado,2.15,45.41,2026-07-16 17:58:20.255525,13,95
ATM1021,Avocado,5.93,49.16,2026-07-16 17:58:20.255542,4,100
ATM1022,Avocado,2.42,46.7,2026-07-16 17:58:20.255558,4,95
ATM1023,Avocado,7.53,56.91,2026-07-16 17:58:20.255574,4,84
ATM1024,Avocado,6.95,53.26,2026-07-16 17:58:20.255590,10,93
ATM1025,Avocado,2.52,48.9,2026-07-16 17:58:20.255606,4,93
ATM1026,Avocado,5.38,54.77,2026-07-16 17:58:20.255621,2,99
ATM1027,Avocado,7.39,63.59,2026-07-16 17:58:20.255637,9,89
ATM1028,Avocado,6.43,41.94,2026-07-16 17:58:20.255653,1,97
ATM1029,Avocado,6.14,48.32,2026-07-16 17:58:20.255669,13,83
ATM1030,Avocado,2.02,56.84,2026-07-16 17:58:20.255686,8,80
ATM1031,Avocado,5.15,68.84,2026-07-16 17:58:20.255702,15,89
ATM1032,Avocado,3.73,44.46,2026-07-16 17:58:20.255719,9,95
ATM1033,Avocado,3.48,69.79,2026-07-16 17:58:20.255735,3,91
ATM1034,Avocado,6.3,63.02,2026-07-16 17:58:20.255753,2,82
ATM1035,Avocado,3.03,57.03,2026-07-16 17:58:20.255769,15,96
ATM1036,Avocado,2.43,49.98,2026-07-16 17:58:20.255785,7,88
ATM1037,Avocado,3.54,41.77,2026-07-16 17:58:20.255801,2,88
ATM1038,Avocado,3.34,47.46,2026-07-16 17:58:20.255817,14,98
ATM1039,Avocado,2.23,49.92,2026-07-16 17:58:20.255833,7,98
ATM1040,Avocado,6.9,46.49,2026-07-16 17:58:20.255849,3,95
ATM1041,Avocado,4.2,40.61,2026-07-16 17:58:20.255864,11,99
ATM1042,Avocado,2.34,64.18,2026-07-16 17:58:20.255881,7,86
ATM1043,Avocado,5.71,42.05,2026-07-16 17:58:20.255897,3,80
ATM1044,Avocado,7.86,57.83,2026-07-16 17:58:20.255913,5,84
ATM1045,Avocado,2.32,56.43,2026-07-16 17:58:20.255928,6,97
ATM1046,Avocado,7.94,58.43,2026-07-16 17:58:20.255946,7,88
ATM1047,Avocado,7.29,40.68,2026-07-16 17:58:20.255962,8,95
ATM1048,Avocado,4.0,44.69,2026-07-16 17:58:20.255978,7,88
ATM1049,Avocado,2.28,56.98,2026-07-16 17:58:20.255993,13,86
ATM1050,Avocado,5.99,54.63,2026-07-16 17:58:20.256009,1,82
ATM1051,Avocado,5.43,66.99,2026-07-16 17:58:20.256024,3,91
ATM1052,Avocado,5.93,60.66,2026-07-16 17:58:20.256041,1,85
ATM1053,Avocado,4.28,69.87,2026-07-16 17:58:20.256056,6,84
ATM1054,Avocado,5.1,57.03,2026-07-16 17:58:20.256073,13,93
ATM1055,Avocado,6.5,69.36,2026-07-16 17:58:20.256088,13,85
ATM1056,Avocado,4.59,43.02,2026-07-16 17:58:20.256115,10,99
ATM1057,Avocado,4.57,40.45,2026-07-16 17:58:20.256131,14,93
ATM1058,Avocado,3.64,46.9,2026-07-16 17:58:20.256147,13,82
ATM1059,Avocado,7.94,67.75,2026-07-16 17:58:20.256163,7,83
ATM1060,Avocado,7.55,51.95,2026-07-16 17:58:20.256179,4,88
ATM1061,Avocado,4.08,41.79,2026-07-16 17:58:20.256195,9,96
ATM1062,Avocado,3.69,56.19,2026-07-16 17:58:20.256212,13,88
ATM1063,Avocado,6.08,53.77,2026-07-16 17:58:20.256228,14,95
ATM1064,Avocado,5.07,50.95,2026-07-16 17:58:20.256244,7,95
ATM1065,Avocado,7.04,44.4,2026-07-16 17:58:20.256260,3,88
ATM1066,Avocado,6.04,52.33,2026-07-16 17:58:20.256277,12,86
ATM1067,Avocado,4.79,60.01,2026-07-16 17:58:20.256293,13,81
ATM1068,Avocado,6.91,52.67,2026-07-16 17:58:20.256309,11,89
ATM1069,Avocado,3.65,56.06,2026-07-16 17:58:20.256325,6,83
ATM1070,Avocado,4.19,66.49,2026-07-16 17:58:20.256341,5,100
ATM1071,Avocado,7.61,44.34,2026-07-16 17:58:20.256356,11,83
ATM1072,Avocado,3.73,46.05,2026-07-16 17:58:20.256373,8,100
ATM1073,Avocado,2.59,44.87,2026-07-16 17:58:20.256397,12,92
